,cik_str,ticker,title
2188,1760965,KTB,"Kontoor Brands, Inc."
2189,1173420,NG,NOVAGOLD RESOURCES INC
2190,67215,DY,DYCOM INDUSTRIES INC
2191,1409493,CIM,CHIMERA INVESTMENT CORP
2192,1626115,PJT,PJT Partners Inc.
2193,819793,AIN,ALBANY INTERNATIONAL CORP /DE/
2194,1678660,PRLD,Prelude Therapeutics Inc
2195,866706,ESE,ESCO TECHNOLOGIES INC
2196,1702744,SMPL,Simply Good Foods Co
2197,1422930,PUBM,"PubMatic, Inc."
2198,1790982,ARNC,Arconic Corp
2199,1130713,OSTK,"OVERSTOCK.COM, INC"
2200,1408100,KW,"Kennedy-Wilson Holdings, Inc."
2201,1039828,AEL,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO
2202,1031203,GPI,GROUP 1 AUTOMOTIVE INC
2203,1742924,LTHM,Livent Corp.
2204,906338,TARO,TARO PHARMACEUTICAL INDUSTRIES LTD
2205,98677,TR,TOOTSIE ROLL INDUSTRIES INC
2206,94049,SCL,STEPAN CO
2207,1288469,MXL,MAXLINEAR INC
2208,893691,DOOR,MASONITE INTERNATIONAL CORP
2209,1459417,TWOU,"2U, Inc."
2210,1379438,EXG,Eaton Vance Tax-Managed Global Diversified Equity Income Fund
2211,912562,ROCK,"GIBRALTAR INDUSTRIES, INC."
2212,1769731,HKIB,AMTD International Inc.
2213,1158324,CCOI,"COGENT COMMUNICATIONS HOLDINGS, INC."
2214,1295810,SHO,"Sunstone Hotel Investors, Inc."
2215,1641991,FLOW,"SPX FLOW, Inc."
2216,1744781,NIU,Niu Technologies
2217,1575515,SFM,"Sprouts Farmers Market, Inc."
2218,832988,SIG,SIGNET JEWELERS LTD
2219,1818355,BFT,Foley Trasimene Acquisition II
2220,1618563,NSA,National Storage Affiliates Trust
2221,1289790,MIC,Macquarie Infrastructure Corp
2222,1795250,MSGE,Madison Square Garden Entertainment Corp.
2223,7332,SWN,SOUTHWESTERN ENERGY CO
2224,1520006,MTDR,Matador Resources Co
2225,1614184,CADE,Cadence Bancorporation
2226,840489,FCFS,"FIRSTCASH, INC"
2227,1644675,MIME,Mimecast Ltd
2228,717423,MUR,MURPHY OIL CORP
2229,1035201,CWT,CALIFORNIA WATER SERVICE GROUP
2230,1464794,SVNBY,Seven Bank Ltd / ADR
2231,1424182,BNL,"Broadstone Net Lease, Inc."
2232,1567514,ITCI,"Intra-Cellular Therapies, Inc."
2233,1018963,ATI,ALLEGHENY TECHNOLOGIES INC
2234,887596,CAKE,CHEESECAKE FACTORY INC
2235,1674335,JELD,"JELD-WEN Holding, Inc."
2236,700564,FULT,FULTON FINANCIAL CORP
2237,1739936,SVMK,SVMK Inc.
2238,912752,SBGI,SINCLAIR BROADCAST GROUP INC
2239,1406666,CALX,"CALIX, INC"
2240,9984,B,BARNES GROUP INC
2241,1559865,EVTC,"EVERTEC, Inc."
2242,1825570,PAX,Patria Investments Ltd
2243,91928,SJI,SOUTH JERSEY INDUSTRIES INC
2244,1062750,SAPMY,SAIPEM S P A /FI
2245,1629137,GBT,"Global Blood Therapeutics, Inc."
2246,1579428,AXSM,"Axsome Therapeutics, Inc."
2247,1364479,HRI,HERC HOLDINGS INC
2248,821130,USM,UNITED STATES CELLULAR CORP
2249,1056903,AWR,AMERICAN STATES WATER CO
2250,837465,ELY,CALLAWAY GOLF CO
2251,912766,LAUR,"LAUREATE EDUCATION, INC."
2252,1511337,RLJ,RLJ Lodging Trust
2253,1412408,PHR,"Phreesia, Inc."
2254,67887,MOG-A,MOOG INC.
2255,1496323,IGMS,"IGM Biosciences, Inc."
2256,1326732,XNCR,Xencor Inc
2257,1620280,UNIT,Uniti Group Inc.
2258,1366868,GSAT,"Globalstar, Inc."
2259,1175680,CYDY,CytoDyn Inc.
2260,1094005,SINA,SINA CORP
2261,1527508,PTVE,Pactiv Evergreen Inc.
2262,1275214,CSQ,CALAMOS STRATEGIC TOTAL RETURN FUND
2263,1021561,NUS,"NU SKIN ENTERPRISES, INC."
2264,18654,AILIH,Ameren Illinois Co
2265,1801075,ANAT,American National Group Inc
2266,1476765,GBDC,"GOLUB CAPITAL BDC, Inc."
2267,1383906,AOZOY,AOZORA BANK LTD
2268,1375877,CSIQ,Canadian Solar Inc.
2269,1488139,AMRC,"Ameresco, Inc."
2270,1745317,VLDR,"Velodyne Lidar, Inc."
2271,1759631,HYLN,Hyliion Holdings Corp.
2272,1519061,TSE,Trinseo S.A.
2273,1654151,DCPH,"Deciphera Pharmaceuticals, Inc."
2274,850261,SRNE,"Sorrento Therapeutics, Inc."
2275,315852,RRC,RANGE RESOURCES CORP
2276,43920,GEF,"GREIF, INC"
2277,867536,JEHLY,JOHNSON ELECTRIC HOLDINGS LTD /FI
2278,1396440,MAIN,Main Street Capital CORP
2279,1828791,DSP,Viant Technology Inc.
2280,1590364,FTAI,Fortress Transportation & Infrastructure Investors LLC
2281,1124198,FLR,FLUOR CORP
2282,1262976,CMPR,CIMPRESS plc
2283,1447125,KNCAY,Konica Minolta Holdings Inc
2284,1415404,SATS,EchoStar CORP
2285,1699136,WHD,"Cactus, Inc."
2286,1386278,GDOT,GREEN DOT CORP
2287,1499785,TJBH,Tengjun Biotechnology Corp.
2288,1728951,EPRT,"ESSENTIAL PROPERTIES REALTY TRUST, INC."
2289,785786,PLXS,PLEXUS CORP
2290,1422183,FSK,FS KKR Capital Corp
2291,1378239,OMAB,Central North Airport Group
2292,894315,SITC,SITE Centers Corp.
2293,88205,SPXC,SPX CORP
2294,1638833,SGRY,"Surgery Partners, Inc."
2295,1110611,ONTF,ON24 INC.
2296,90896,SKY,Skyline Champion Corp
2297,1054905,IOSP,INNOSPEC INC.
2298,1035983,FIX,COMFORT SYSTEMS USA INC
2299,1418100,AVYA,Avaya Holdings Corp.
2300,1774155,BTRS,BTRS Holdings Inc.
2301,828944,WSFS,WSFS FINANCIAL CORP
2302,903129,THRM,GENTHERM Inc
2303,891014,MTX,MINERALS TECHNOLOGIES INC
2304,886163,LGND,LIGAND PHARMACEUTICALS INC
2305,1821468,YQ,17 Education & Technology Group Inc.
2306,1724521,RCUS,"Arcus Biosciences, Inc."
2307,1481646,ACCD,"Accolade, Inc."
2308,1109345,NVMI,NOVA MEASURING INSTRUMENTS LTD
2309,912728,FWRD,FORWARD AIR CORP
2310,887733,CENT,CENTRAL GARDEN & PET CO
2311,1124524,CYRX,"Cryoport, Inc."
2312,1368265,CLNE,Clean Energy Fuels Corp.
2313,1602065,VNOM,Viper Energy Partners LP
2314,1350865,QNTQY,QINETIQ GROUP PLC
2315,1792045,THNPY,Technip Energies N.V.
2316,107687,WGO,WINNEBAGO INDUSTRIES INC
2317,1831907,MYTE,MYT Netherlands Parent B.V.
2318,1033012,FBC,FLAGSTAR BANCORP INC
2319,1819796,GCMG,GCM Grosvenor Inc.
2320,712534,FRME,FIRST MERCHANTS CORP
2321,1275617,UTF,COHEN & STEERS INFRASTRUCTURE FUND INC
2322,19411,MGLN,MAGELLAN HEALTH INC
2323,1654126,ZIM,ZIM Integrated Shipping Services Ltd.
2324,105319,WW,"WW INTERNATIONAL, INC."
2325,897723,SANM,SANMINA CORP
2326,1057706,FBP,FIRST BANCORP /PR/
2327,932470,TEO,TELECOM ARGENTINA SA
2328,1811063,NUVB,Nuvation Bio Inc.
2329,317540,COKE,"Coca-Cola Consolidated, Inc."
2330,1604868,GRWG,GrowGeneration Corp.
2331,1451505,RIG,Transocean Ltd.
2332,1023514,HMY,HARMONY GOLD MINING CO LTD
2333,1432364,AZUL,AZUL SA
2334,1222840,RPAI,"RETAIL PROPERTIES OF AMERICA, INC."
2335,65770,MVIS,"MICROVISION, INC."
2336,89439,MLI,MUELLER INDUSTRIES INC
2337,936528,WAFD,WASHINGTON FEDERAL INC
2338,884713,PRMW,Primo Water Corp /CN/
2339,66382,MLHR,HERMAN MILLER INC
2340,1603756,AXNX,"Axonics Modulation Technologies, Inc."
2341,75252,OMI,OWENS & MINOR INC/VA/
2342,1462120,LOB,"Live Oak Bancshares, Inc."
2343,1359711,MFGP,MICRO FOCUS INTERNATIONAL PLC
2344,917273,RMBS,RAMBUS INC
2345,1012019,RUSHA,RUSH ENTERPRISES INC TX
2346,1494728,PSLV,Sprott Physical Silver Trust
2347,1593538,NAVI,NAVIENT CORP
2348,1643953,PRPL,"Purple Innovation, Inc."
2349,702325,FMBI,FIRST MIDWEST BANCORP INC
2350,1759783,EH,EHang Holdings Ltd
2351,1411690,BNGO,"Bionano Genomics, Inc"
2352,1065332,EGOV,NIC INC
2353,1161728,MGEE,MGE ENERGY INC
2354,768835,BIG,BIG LOTS INC
2355,1803696,XPER,Xperi Holding Corp
2356,1546417,BLMN,"Bloomin' Brands, Inc."
2357,277509,FSS,FEDERAL SIGNAL CORP /DE/
2358,1754068,ALVR,"Allovir, Inc."
2359,715072,RNST,RENASANT CORP
2360,925261,AKO-A,ANDINA BOTTLING CO INC
2361,1144800,TAC,TRANSALTA CORP
2362,897448,AMRN,AMARIN CORP PLC\UK
2363,822663,IPAR,INTER PARFUMS INC
2364,1708035,PQG,PQ Group Holdings Inc.
2365,1679363,MORF,"Morphic Holding, Inc."
2366,1445168,BCNAY,Barco NV
2367,812801,NUV,NUVEEN MUNICIPAL VALUE FUND INC
2368,1376139,CVI,CVR ENERGY INC
2369,203596,WSBC,WESBANCO INC
2370,1137887,NZF,Nuveen Municipal Credit Income Fund
2371,1113256,MTOR,"MERITOR, INC."
2372,807882,JACK,JACK IN THE BOX INC /NEW/
2373,1817358,ASO,"Academy Sports & Outdoors, Inc."
2374,1592000,ENLC,"EnLink Midstream, LLC"
2375,1674930,FLGT,"Fulgent Genetics, Inc."
2376,1650962,WBT,"Welbilt, Inc."
2377,1789972,CGEM,"Cullinan Oncology, Inc."
2378,887153,SIM,GROUP SIMEC SA DE CV
2379,1682745,VRRM,VERRA MOBILITY Corp
2380,760498,BANF,BANCFIRST CORP /OK/
2381,1588966,BPOSY,bpost SA/NV/ADR
2382,1024795,HLIO,"HELIOS TECHNOLOGIES, INC."
2383,1561680,TPH,"Tri Pointe Homes, Inc."
2384,1733294,GBIO,Generation Bio Co.
2385,1440153,BKUH,"Bakhu Holdings, Corp."
2386,1293282,TTGT,TechTarget Inc
2387,1342338,HIMX,"Himax Technologies, Inc."
2388,1399529,DRNA,Dicerna Pharmaceuticals Inc
2389,354963,SHEN,SHENANDOAH TELECOMMUNICATIONS CO/VA/
2390,708955,FFBC,FIRST FINANCIAL BANCORP /OH/
2391,1227654,CMP,COMPASS MINERALS INTERNATIONAL INC
2392,26076,CUB,CUBIC CORP /DE/
2393,945764,DEN,DENBURY INC
2394,1616000,XHR,"Xenia Hotels & Resorts, Inc."
2395,1694028,LBRT,Liberty Oilfield Services Inc.
2396,1782594,GTH,Genetron Holdings Ltd
2397,1799983,GB,Global Blue Group Holding AG
2398,1042776,PDM,"Piedmont Office Realty Trust, Inc."
2399,913744,VTKLY,VTECH HOLDINGS LTD/ADR/
2400,790816,BDN,BRANDYWINE REALTY TRUST
2401,1366246,GLUU,GLU MOBILE INC
2402,1643303,NNDM,Nano Dimension Ltd.
2403,1609253,CRC,California Resources Corp
2404,876427,MNRO,"MONRO, INC."
2405,893949,MD,"MEDNAX, INC."
2406,1809541,BCAT,BlackRock Capital Allocation Trust
2407,1623526,STOK,"Stoke Therapeutics, Inc."
2408,899923,MYGN,MYRIAD GENETICS INC
2409,1012139,GSHHY,GUANGSHEN RAILWAY CO LTD
2410,1590717,CTRE,"CareTrust REIT, Inc."
2411,1484612,OM,"Outset Medical, Inc."
2412,800240,ODP,ODP Corp
2413,1825088,DFH,"Dream Finders Homes, Inc."
2414,1400891,IHRT,"iHeartMedia, Inc."
2415,59440,VGR,VECTOR GROUP LTD
2416,1573221,REAL,"TheRealReal, Inc."
2417,1606498,AVNS,"Avanos Medical, Inc."
2418,1605607,PGRE,"Paramount Group, Inc."
2419,1074952,NAC,Nuveen California Quality Municipal Income Fund
2420,1719395,EAR,"Eargo, Inc."
2421,1649749,FBK,FB Financial Corp
2422,1437470,MYTHY,Mytilineos Holdings S.A.
2423,310522,FNMA,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
2424,731012,HCSG,HEALTHCARE SERVICES GROUP INC
2425,1051512,TDS,TELEPHONE & DATA SYSTEMS INC /DE/
2426,1695295,HYFM,"HYDROFARM HOLDINGS GROUP, INC."
2427,215466,CDE,"Coeur Mining, Inc."
2428,1295947,PBH,Prestige Consumer Healthcare Inc.
2429,912242,MAC,MACERICH CO
2430,1426332,NGM,NGM BIOPHARMACEUTICALS INC
2431,1800347,ETWO,"E2open Parent Holdings, Inc."
2432,1124804,MDRX,"ALLSCRIPTS HEALTHCARE SOLUTIONS, INC."
2433,1329394,SIMO,Silicon Motion Technology CORP
2434,793547,NAVG,NAVIGATORS GROUP INC
2435,882796,BCRX,BIOCRYST PHARMACEUTICALS INC
2436,896264,USNA,USANA HEALTH SCIENCES INC
2437,1641431,ORRYY,Orora Limited/ADR
2438,1110805,NS,NuStar Energy L.P.
2439,920112,HTLF,HEARTLAND FINANCIAL USA INC
2440,1671927,IMCR,Immunocore Holdings plc
2441,17843,CRS,CARPENTER TECHNOLOGY CORP
2442,1503274,QTRX,Quanterix Corp
2443,1481513,JKS,"JinkoSolar Holding Co., Ltd."
2444,1636422,HCAT,"Health Catalyst, Inc."
2445,1563411,CSTM,Constellium SE
2446,1350593,MWA,"Mueller Water Products, Inc."
2447,1679082,MYOV,Myovant Sciences Ltd.
2448,1650132,FCPT,"Four Corners Property Trust, Inc."
2449,1683541,ACB,AURORA CANNABIS INC
2450,1771007,AFYA,Afya Ltd
2451,730708,SBCF,SEACOAST BANKING CORP OF FLORIDA
2452,1298946,DRH,DiamondRock Hospitality Co
2453,1545851,CPG,Crescent Point Energy Corp.
2454,1576427,CRTO,Criteo S.A.
2455,1127537,LUNG,Pulmonx Corp
2456,789460,INT,WORLD FUEL SERVICES CORP
2457,1368458,SBH,"Sally Beauty Holdings, Inc."
2458,1500217,AAT,"American Assets Trust, Inc."
2459,805676,PRK,PARK NATIONAL CORP /OH/
2460,1801777,AMTI,Applied Molecular Transport Inc.
2461,1547903,NMIH,"NMI Holdings, Inc."
2462,940942,HUBG,"Hub Group, Inc."
2463,1433087,FLIDY,FLSMIDTH & CO. A/S
2464,1475115,EB,"Eventbrite, Inc."
2465,1328581,BCC,BOISE CASCADE Co
2466,1708259,LX,LexinFintech Holdings Ltd.
2467,1091223,MTLS,MATERIALISE NV
2468,1766600,SNDL,Sundial Growers Inc.
2469,1253986,ABR,ARBOR REALTY TRUST INC
2470,1078075,NTCT,NETSCOUT SYSTEMS INC
2471,36146,TRMK,TRUSTMARK CORP
2472,945394,SVC,Service Properties Trust
2473,1614178,YEXT,"Yext, Inc."
2474,886346,KAI,KADANT INC
2475,1073748,YUMM,YUMMIES INC
2476,1539638,TBK,"Triumph Bancorp, Inc."
2477,1044896,IBA,Industrias Bachoco S.A.B. de C.V.
2478,1761312,PLMR,"Palomar Holdings, Inc."
2479,1624794,CSWI,"CSW INDUSTRIALS, INC."
2480,1230245,PIPR,PIPER SANDLER COMPANIES
2481,1815442,KYMR,"Kymera Therapeutics, Inc."
2482,1381531,UFS,Domtar CORP
2483,913142,BDC,BELDEN INC.
2484,1525769,PLAY,"Dave & Buster's Entertainment, Inc."
2485,1440972,LAC,LITHIUM AMERICAS CORP.
2486,1795251,NNOX,Nano-X Imaging Ltd.
2487,1392972,PRO,"PROS Holdings, Inc."
2488,1465740,TWO,TWO HARBORS INVESTMENT CORP.
2489,278166,CVCO,CAVCO INDUSTRIES INC.
2490,1055726,INO,"INOVIO PHARMACEUTICALS, INC."
2491,1043509,SAH,SONIC AUTOMOTIVE INC
2492,104894,WRE,WASHINGTON REAL ESTATE INVESTMENT TRUST
2493,1422143,KURA,"Kura Oncology, Inc."
2494,1405495,IDCC,"InterDigital, Inc."
2495,1802665,HRMY,"Harmony Biosciences Holdings, Inc."
2496,1073349,EPAY,BOTTOMLINE TECHNOLOGIES INC
2497,1526593,DPUKY,Domino's Pizza UK & IRL plc/ADR
2498,1293971,BLUE,"bluebird bio, Inc."
2499,1661181,ORGO,Organogenesis Holdings Inc.
2500,1372299,OCGN,"Ocugen, Inc."
2501,1090633,IIJIY,INTERNET INITIATIVE JAPAN INC
2502,1824814,CGNT,Cognyte Software Ltd.
2503,76605,PATK,PATRICK INDUSTRIES INC
2504,1611547,UE,Urban Edge Properties
2505,1720592,RPAY,Repay Holdings Corp
2506,1364276,UEHPY,ULTRA ELECTRONICS HOLDINGS PLC
2507,1679826,PING,Ping Identity Holding Corp.
2508,1771910,ADCT,ADC Therapeutics SA
2509,2230,ADX,"ADAMS DIVERSIFIED EQUITY FUND, INC."
2510,1740594,ARCE,Arco Platform Ltd.
2511,28917,DDS,"DILLARD'S, INC."
2512,1534504,PBF,PBF Energy Inc.
2513,1621434,BSM,"Black Stone Minerals, L.P."
2514,887359,VCEL,Vericel Corp
2515,1467760,ARI,"Apollo Commercial Real Estate Finance, Inc."
2516,1572694,GSBD,"Goldman Sachs BDC, Inc."
2517,1013934,STRA,"Strategic Education, Inc."
2518,1653242,NTB,Bank of N.T. Butterfield & Son Ltd
2519,1756607,EQX,Equinox Gold Corp.
2520,1684144,ZOM,Zomedica Corp.
2521,730464,ATGE,Adtalem Global Education Inc.
2522,811596,KALU,KAISER ALUMINUM CORP
2523,16160,CALM,CAL-MAINE FOODS INC
2524,1176433,JPS,Nuveen Preferred & Income Securities Fund
2525,1576940,CCS,"Century Communities, Inc."
2526,1644406,TWNK,"Hostess Brands, Inc."
2527,1587523,KN,Knowles Corp
2528,1397702,SILK,Silk Road Medical Inc
2529,1275014,UCTT,"Ultra Clean Holdings, Inc."
2530,1490906,CFFN,"Capitol Federal Financial, Inc."
2531,1280784,HTGC,"Hercules Capital, Inc."
2532,918608,EGO,ELDORADO GOLD CORP /FI
2533,1190935,PTY,PIMCO CORPORATE & INCOME OPPORTUNITY FUND
2534,1069530,SAVA,CASSAVA SCIENCES INC
2535,1592057,EVA,"Enviva Partners, LP"
2536,1340736,ETY,Eaton Vance Tax-Managed Diversified Equity Income Fund
2537,1160846,OIBR-C,OI S.A. - In Judicial Reorganization
2538,1407623,ROIC,RETAIL OPPORTUNITY INVESTMENTS CORP
2539,812074,OI,"O-I Glass, Inc. /DE/"
2540,1283140,HEP,HOLLY ENERGY PARTNERS LP
2541,1644440,GCP,GCP Applied Technologies Inc.
2542,1784970,WETG,WeTrade Group Inc.
2543,752714,MGRC,MCGRATH RENTCORP
2544,946673,BANR,BANNER CORP
2545,57131,LZB,LA-Z-BOY INC
2546,1449267,SCGEY,Shougang Concord International
2547,1723596,CLBK,"Columbia Financial, Inc."
2548,1355754,INST,INSTRUCTURE INC
2549,1510599,PDI,PIMCO Dynamic Income Fund
2550,885245,BKE,BUCKLE INC
2551,1581990,PAGP,PLAINS GP HOLDINGS LP
2552,1328237,DBC,Invesco DB Commodity Index Tracking Fund
2553,1690680,NMRK,"NEWMARK GROUP, INC."
2554,876167,PRGS,PROGRESS SOFTWARE CORP /MA
2555,883237,VRTS,"VIRTUS INVESTMENT PARTNERS, INC."
2556,225648,CVA,COVANTA HOLDING CORP
2557,19745,CPK,CHESAPEAKE UTILITIES CORP
2558,1805387,CERE,"Cerevel Therapeutics Holdings, Inc."
2559,1508844,PVG,Pretium Resources Inc.
2560,1138639,INFN,Infinera Corp
2561,1747079,BALY,Bally's Corp
2562,1604481,EURN,Euronav NV
2563,1090454,FUWAY,FURUKAWA ELECTRIC CO LTD
2564,1085869,PRFT,PERFICIENT INC
2565,1711279,KRYS,"Krystal Biotech, Inc."
2566,1055160,MFA,"MFA FINANCIAL, INC."
2567,804116,RVT,"ROYCE VALUE TRUST, INC."
2568,1425287,WKHS,Workhorse Group Inc.
2569,1721181,HHR,HeadHunter Group PLC
2570,824410,SASR,SANDY SPRING BANCORP INC
2571,1464423,PMT,PennyMac Mortgage Investment Trust
2572,1447362,CSTL,CASTLE BIOSCIENCES INC
2573,897077,ALG,ALAMO GROUP INC
2574,874866,CRVL,CORVEL CORP
2575,1471265,NWBI,"Northwest Bancshares, Inc."
2576,1566388,DSL,DoubleLine Income Solutions Fund
2577,1322422,HBM,Hudbay Minerals Inc.
2578,1600620,AUPH,Aurinia Pharmaceuticals Inc.
2579,1714174,BUR,Burford Capital Ltd
2580,1772720,XL,XL Fleet Corp.
2581,1395942,KAR,"KAR Auction Services, Inc."
2582,1807901,PAND,"Pandion Therapeutics, Inc."
2583,1437541,ATGSY,Autogrill SpA
2584,1253327,EVT,EATON VANCE TAX ADVANTAGED DIVIDEND INCOME FUND
2585,1278027,BGS,"B&G Foods, Inc."
2586,1220754,MODV,ModivCare Inc
2587,1479290,RVNC,"Revance Therapeutics, Inc."
2588,1520504,VLRS,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V."
2589,1616318,VSTO,Vista Outdoor Inc.
2590,1157601,MDGL,"MADRIGAL PHARMACEUTICALS, INC."
2591,1276671,ITCB,CORPBANCA/FI
2592,1136352,CEQP,Crestwood Equity Partners LP
2593,893538,SM,SM Energy Co
2594,1423774,ZUO,ZUORA INC
2595,721994,LKFN,LAKELAND FINANCIAL CORP
2596,1528437,BTT,BlackRock Municipal 2030 Target Term Trust
2597,1361538,PRIM,Primoris Services Corp
2598,1591587,AMK,"AssetMark Financial Holdings, Inc."
2599,708821,PAR,PAR TECHNOLOGY CORP
2600,1490281,GRPN,"Groupon, Inc."
2601,1515160,MITFY,Mitie Group plc/ADR
2602,1464790,RILY,"B. Riley Financial, Inc."
2603,1725160,ZNTL,"Zentalis Pharmaceuticals, Inc."
2604,1505952,DOMO,"DOMO, INC."
2605,794685,GAB,GABELLI EQUITY TRUST INC
2606,21535,COHU,COHU INC
2607,1622194,DEA,"Easterly Government Properties, Inc."
2608,766829,SJW,SJW GROUP
2609,1685715,JAG,Jagged Peak Energy Inc.
2610,1627272,OR,Osisko Gold Royalties LTD
2611,1157842,RQI,COHEN & STEERS QUALITY INCOME REALTY FUND INC
2612,1713334,MSC,STUDIO CITY INTERNATIONAL HOLDINGS Ltd
2613,1164863,NPO,"ENPRO INDUSTRIES, INC"
2614,1263994,UTG,REAVES UTILITY INCOME FUND
2615,836157,LNN,LINDSAY CORP
2616,1671013,CATM,Cardtronics plc
2617,67625,MNR,MONMOUTH REAL ESTATE INVESTMENT CORP
2618,885740,SPNS,SAPIENS INTERNATIONAL CORP N V
2619,1466593,OTTR,Otter Tail Corp
2620,1818874,IPOE,Social Capital Hedosophia Holdings Corp. V
2621,1680062,ACMR,"ACM Research, Inc."
2622,1727196,SRRK,Scholar Rock Holding Corp
2623,1356090,PGEN,"PRECIGEN, INC."
2624,1114700,GGAL,GRUPO FINANCIERO GALICIA SA
2625,1018840,ANF,ABERCROMBIE & FITCH CO /DE/
2626,1662579,CCCC,"C4 Therapeutics, Inc."
2627,1818873,IPOF,Social Capital Hedosophia Holdings Corp. VI
2628,1680367,STTK,"Shattuck Labs, Inc."
2629,1257640,KRO,KRONOS WORLDWIDE INC
2630,894405,ARCB,ARCBEST CORP /DE/
2631,1128361,HOPE,HOPE BANCORP INC
2632,832428,SSP,E.W. SCRIPPS Co
2633,1646228,HOME,At Home Group Inc.
2634,1734713,BV,"BrightView Holdings, Inc."
2635,1447126,KAIKY,Kawasaki Kisen Kaisha Ltd
2636,1610250,BOOT,"Boot Barn Holdings, Inc."
2637,1084869,FLWS,1 800 FLOWERS COM INC
2638,1590877,RGNX,REGENXBIO Inc.
2639,1038133,HSKA,HESKA CORP
2640,1375365,SMCI,"Super Micro Computer, Inc."
2641,1671858,SBTX,"Silverback Therapeutics, Inc."
2642,1782999,PRTC,PureTech Health plc
2643,944148,CBZ,"CBIZ, Inc."
2644,27996,DLX,DELUXE CORP
2645,855654,IMGN,"ImmunoGen, Inc."
2646,899629,AKR,ACADIA REALTY TRUST
2647,1826892,BCAB,"BioAtla, Inc."
2648,1091748,ARGO,"Argo Group International Holdings, Ltd."
2649,1437538,IMPJY,Salini Impregilo S.p.A/ADR
2650,1185348,PRAA,PRA GROUP INC
2651,1455684,TPIC,"TPI COMPOSITES, INC"
2652,1398987,RLGY,REALOGY HOLDINGS CORP.
2653,1450344,SZGPY,Salzgitter AG / ADR
2654,1641427,ADLDY,ADBRI Limited/ADR
2655,1252849,CXP,"COLUMBIA PROPERTY TRUST, INC."
2656,1694426,DK,"Delek US Holdings, Inc."
2657,1050825,SCS,STEELCASE INC
2658,1332283,BDJ,BlackRock Enhanced Equity Dividend Trust
2659,861459,GVA,GRANITE CONSTRUCTION INC
2660,1039065,OSIS,OSI SYSTEMS INC
2661,917491,FARO,FARO TECHNOLOGIES INC
2662,1767582,LKNCY,Luckin Coffee Inc.
2663,1096752,EPC,EDGEWELL PERSONAL CARE Co
2664,850141,HMN,HORACE MANN EDUCATORS CORP /DE/
2665,899715,SKT,"TANGER FACTORY OUTLET CENTERS, INC"
2666,1010612,SYKE,SYKES ENTERPRISES INC
2667,1230992,MAG,MAG SILVER CORP
2668,1826600,MNTK,"Montauk Renewables, Inc."
2669,1570827,VCTR,"Victory Capital Holdings, Inc."
2670,1276520,GNW,GENWORTH FINANCIAL INC
2671,311094,WABC,WESTAMERICA BANCORPORATION
2672,1590976,MBUU,"MALIBU BOATS, INC."
2673,914025,PLT,PLANTRONICS INC /CA/
2674,1526113,GNL,"Global Net Lease, Inc."
2675,1180145,CSII,Cardiovascular Systems Inc
2676,1135185,AAWW,ATLAS AIR WORLDWIDE HOLDINGS INC
2677,1741231,TTCF,"Tattooed Chef, Inc."
2678,894081,ATSG,"Air Transport Services Group, Inc."
2679,1362004,ICFI,"ICF International, Inc."
2680,1748773,RTLR,RATTLER MIDSTREAM LP
2681,1613665,GWB,"Great Western Bancorp, Inc."
2682,1318084,CORE,"Core-Mark Holding Company, Inc."
2683,1286043,KRG,KITE REALTY GROUP TRUST
2684,1355444,ERJ,EMBRAER S.A.
2685,790359,NBTB,NBT BANCORP INC
2686,1816590,CMPS,COMPASS Pathways plc
2687,1628908,EVH,"Evolent Health, Inc."
2688,887905,LTC,LTC PROPERTIES INC
2689,99614,TY,TRI-CONTINENTAL CORP
2690,48287,HNI,HNI CORP
2691,1273685,NYMT,NEW YORK MORTGAGE TRUST INC
2692,1651944,DMTK,"DermTech, Inc."
2693,1787306,ARQT,"Arcutis Biotherapeutics, Inc."
2694,792987,ASTE,ASTEC INDUSTRIES INC
2695,912463,GES,GUESS INC
2696,1693415,TBIO,"Translate Bio, Inc."
2697,1668105,TLND,Talend S.A.
2698,1094831,BGCP,"BGC Partners, Inc."
2699,1609809,MCRB,"Seres Therapeutics, Inc."
2700,1050441,EGBN,EAGLE BANCORP INC
2701,1178970,PFS,PROVIDENT FINANCIAL SERVICES INC
2702,1446847,IRWD,IRONWOOD PHARMACEUTICALS INC
2703,1001233,SGMO,"SANGAMO THERAPEUTICS, INC"
2704,1438655,ISMAY,Indra Sistemas
2705,1830197,HMPT,Home Point Capital Inc.
2706,949157,CENX,CENTURY ALUMINUM CO
2707,1451809,SITM,SITIME Corp
2708,1741830,KRON,"Kronos Bio, Inc."
2709,1020859,UNFI,UNITED NATURAL FOODS INC
2710,1389050,AROC,"Archrock, Inc."
2711,794619,AMWD,AMERICAN WOODMARK CORP
2712,1487739,DNIYY,Danieli S.p.A.
2713,1611005,KEN,Kenon Holdings Ltd.
2714,1345126,CODI,Compass Diversified Holdings
2715,1389518,CMGR,"Clubhouse Media Group, Inc."
2716,1538927,FMTX,"Forma Therapeutics Holdings, Inc."
2717,1787400,NKTX,"Nkarta, Inc."
2718,1688757,ESTA,ESTABLISHMENT LABS HOLDINGS INC.
